ecd6cb5c-c292-4ad9-8dcb-c1d49a93aed6,FR,VIGNEVIEILLE,11330
86afd865-674e-4fea-ba7f-2fdc4515ba07,FR,VILLAR EN VAL,11220
90c20038-b065-43c9-a73c-c1cd6b8b1570,FR,VILLEGAILHENC,11600
d287006b-a7e6-4360-a5df-284de61fbf93,FR,VILLEGLY,11600
fa3ac932-8a9b-45da-a96c-a06961bd5230,FR,VILLEMOUSTAUSSOU,11620
167eb45b-e967-4096-b440-1df074fd2450,FR,VILLENEUVE MINERVOIS,11160
ee96711d-b920-49f6-b14a-eea3515ef11e,FR,VILLESEQUELANDE,11170
89d2cc95-9ba0-4c5e-a927-8e520b3679ba,FR,AMBEYRAC,12260
3e6cafd2-e268-494d-9607-720248a022bf,FR,ARVIEU,12120
a7034bb3-7af9-4600-898d-0f55d4e156c8,FR,AUBIN,12110
5333f62d-9055-4903-b493-d90e81e38b34,FR,BALSAC,12510
e7bb371a-8218-476a-9d28-702027e1ae16,FR,LE BAS SEGALA,12200
3eb18a7d-5980-4463-b01f-751d1d2a2562,FR,BOISSE PENCHOT,12300
8808bdcc-8320-4983-bab6-47e122c976a2,FR,BOUILLAC,12300
a2176ead-ece8-45f7-8859-a4c979544c1b,FR,BOZOULS,12340
b734a8ce-7ef2-48dc-8cc7-4be743f2b4a3,FR,BRANDONNET,12350
9eb3f78a-41e5-4d3d-9e58-41618fb1e429,FR,BRASC,12550
839f2e34-fc03-46b4-96ab-8305f80a1d05,FR,CAMARES,12360
fb0abf45-33c2-42b3-9e14-a14e66a919a1,FR,CAMPOURIEZ,12460
905b3b9d-ff10-419f-800f-b61abe7a72ff,FR,LA CAPELLE BALAGUIER,12260
e8ecd76a-53fe-4bbc-8d5c-6977e31f3e48,FR,LA CAVALERIE,12230
cb386a38-2c10-43e4-b52b-3aa30b439bb2,FR,LE CAYROL,12500
5dbf5c74-ab4c-4357-ba96-aecc10bbffad,FR,CENTRES,12120
8aa93468-eaaf-4eff-a840-66db36b287b6,FR,LE CLAPIER,12540
33aee7cd-4879-45cc-843b-1d1d884c2c2a,FR,COLOMBIES,12240
08329ece-cf71-4255-bd0b-2ecfdabf9197,FR,COMPS LA GRAND VILLE,12120
c12646aa-daa0-4ca9-b323-2477bbd7f353,FR,CONDOM D AUBRAC,12470
62982866-95cf-4eaa-af0a-801ec83f882d,FR,CONNAC,12170
f2d4321d-fe6c-4058-ba18-d193258dbaec,FR,CONQUES EN ROUERGUE,12320
7c9dd602-bce4-454e-a576-754ad1443674,FR,LES COSTES GOZON,12400
8b4bf188-7f97-4058-9317-96f3db83329e,FR,LA COUVERTOIRADE,12230
daec52bb-98f7-4f82-a99d-f21562e15513,FR,CRANSAC,12110
17e9b7a7-7c1a-49dd-85ef-369ca961c061,FR,DRUELLE,12000
4bea005d-6a4a-4d2b-b2c9-43b03e28bc82,FR,ESTAING,12190
72de4d61-1de1-465d-8291-80b22a305f6c,FR,FIRMI,12300
8c53860e-68bc-45fb-875a-7eb4938481cf,FR,L HOSPITALET DU LARZAC,12230
e61eb05e-afe5-444f-b36f-c05591197d1a,FR,LASSOUTS,12500
92db7851-03c2-4d67-9e39-c3cd185dd67f,FR,LESCURE JAOUL,12440
8516ee98-7b2c-4814-b7db-b770f8a2fb0d,FR,LUNAC,12270
2490801b-9dc9-4609-8599-b8da27cfda1f,FR,MANHAC,12160
f3cabb57-0c7e-41e8-9403-76236a2d44ff,FR,MELJAC,12120
1b06c41a-98ef-4d31-bf14-b705464a6c67,FR,LE MONASTERE,12000
7ab82260-1c93-4159-b592-ee2b9d183343,FR,MONTAGNOL,12360
c6aff63d-6954-4101-a894-713ebeb07da8,FR,MONTROZIER,12630
9e4fc502-245f-435c-8bf0-2ef2699e7711,FR,MUROLS,12600
b20fb997-7dc2-45df-b5fe-336d709ba3d4,FR,NAUSSAC,12700
8f9b11e3-5cfe-4267-b2ed-679d6adfa2f9,FR,PRUINES,12320
07f74cc0-4ee8-4e8b-8fa0-b8c607479f32,FR,RODEZ,12000
9f7bc631-ef25-4879-bbf1-02f7f284b097,FR,RULLAC ST CIRQ,12120
c5bf8e2d-af48-4c81-a1a9-adfd9b0c64f8,FR,STE EULALIE DE CERNON,12230
1096f5a0-3eba-4d8a-83df-05c3b657ed43,FR,ARGENCES EN AUBRAC,12420
3b208a27-d937-4270-8993-b240ffc1d461,FR,ST JEAN DU BRUEL,12230
c88f210f-8c4e-4a05-8113-3e8e6777e308,FR,STE JULIETTE SUR VIAUR,12120
0e8666fa-2d14-408c-94b0-ad2c9651102f,FR,ST JUST SUR VIAUR,12800
c1396cdb-b54c-4add-91e7-8fa0c5316be2,FR,ST LAURENT D OLT,12560
61a1a6c6-ae0d-42bc-be7b-c4cda5fb87ca,FR,ST REMY,12200
46f11ebc-4c90-4a13-b93d-43ef97c403d2,FR,ST SEVER DU MOUSTIER,12370
8f94b5a9-a2f4-4756-8072-3b04939f0dbe,FR,SALLES CURAN,12410
6a6d4ffe-bc9c-4db1-a720-bda3ae79936d,FR,SAUCLIERES,12230
45f8ebdc-656b-4090-8115-572eea12e85a,FR,SAVIGNAC,12200
74264d8c-387e-4b92-b810-892f8d90233a,FR,LA SELVE,12170
4715b613-c880-472a-bfc1-1769391af20c,FR,SONNAC,12700
89498980-060a-4963-a370-e2dffe5583f6,FR,TAURIAC DE CAMARES,12360
c8fe6b7b-b2df-435d-8b85-5e8ccbe0f04d,FR,VIALA DU TARN,12490
0f59a1a3-5fa8-4b08-b432-5dc0cc90e1aa,FR,MIGNOVILLARD,39250
b10ed249-850f-4688-9318-0d1a964e4a56,FR,MONTAIN,39210
ee7a2c8b-8e90-4dd7-b16c-ca769b767dc1,FR,MONTFLEUR,39320
d8cbdcc3-66da-4a51-87bf-3dc41c501bf3,FR,MONTHOLIER,39800
d1e9799c-8700-4a65-aed2-5f72288eac81,FR,MONTMIREY LE CHATEAU,39290
9309101f-6b52-40c4-b52f-1f8fccd00d4b,FR,MONT SUR MONNET,39300
d4498b07-a898-4743-9759-cbb787d2b512,FR,HAUTS DE BIENNE,39400
b9099ff1-c120-4bc5-930b-5e6f788e50e2,FR,MOUTONNE,39270
02de7387-b849-4028-8067-20f80b99fcf4,FR,NANCE,39140
71f23e37-ab89-4e32-bef1-92496ed34e1e,FR,NEY,39300
bc14f047-387d-4b07-95df-8e93e228a643,FR,NOZEROY,39250
8efc90f2-f923-4014-bfb9-6c52669db2f3,FR,OFFLANGES,39290
33fdfe68-c95d-4319-b497-31a4e9d4c911,FR,ORGELET,39270
fc0b052d-eea9-4cf9-bb96-0ef6ececbb42,FR,PARCEY,39100
e20a6fbc-04fa-497e-bea0-5f253c43bcff,FR,PATORNAY,39130
c31f0359-d48e-4656-aeb7-1dc4d43c0cf8,FR,PERRIGNY,39570
f8c29c36-d6dc-4734-b2a6-aa81413d6406,FR,LA PESSE,39370
38952f2a-4d5f-4c26-95a3-9d273e70b454,FR,LES PLANCHES EN MONTAGNE,39150
c31928fd-fd87-4be7-b6a2-5615e5601613,FR,POLIGNY,39800
ceeba495-0a86-4221-8757-89980857e8bb,FR,PORT LESNEY,39600
8d909423-8910-4270-ba11-f0ec7f2afdb1,FR,RAHON,39120
19d790e8-fe12-4cbb-812d-c48bf2970eb3,FR,RECANOZ,39230
00132451-3ee5-48eb-bd8f-3854ee855b54,FR,ROMAIN,39350
edbe1eee-48b4-4a4d-a32c-8d19896f9b26,FR,RUFFEY SUR SEILLE,39140
ae67e735-84e3-47f8-bfc0-8e94211b7cfc,FR,ST BARAING,39120
e370458d-a21e-4206-8770-8c0a6d15f8e8,FR,ST CLAUDE,39200
a79127f6-b683-4e13-90d0-645c275ca4ae,FR,ST DIDIER,39570
c4d270aa-66f0-4b18-9603-97c2228202bc,FR,ST HYMETIERE,39240
2caac5b8-bc3b-4e24-874f-293616e55b53,FR,ST LAMAIN,39230
91eb4f72-166d-4231-a601-76e021ceb67d,FR,SALANS,39700
8a803ed5-70eb-4833-a277-8c8d5a7220c4,FR,SANTANS,39380
b80e8738-2d76-45c5-8136-9b64efb17628,FR,SAPOIS,39300
6e656ef5-65c2-4dda-9727-de09ec231b85,FR,SAVIGNA,39240
a1d38e49-2de0-47d1-83ad-d7bbccce223f,FR,SELIGNEY,39120
424287bf-5d3c-40ce-8ed5-9b0417b08593,FR,SERRE LES MOULIERES,39700
a0598179-6156-4770-94b1-4b20e48cea47,FR,SIROD,39300
c8bf5f21-ae85-4960-9d7f-e2fccf3e21f5,FR,SONGESON,39130
ebf22eee-4599-4492-8bdb-732c69f6641a,FR,SOUCIA,39130
f0272867-b1ca-4e61-a6ce-4fb396d0198c,FR,TAXENNE,39350
4249c44e-f50e-4ce0-b909-a92221ad822c,FR,THOISSIA,39160
a784bf6b-32dd-40b7-b40a-2f8e93635c30,FR,VALEMPOULIERES,39300
614696eb-a7b4-4398-903a-e7b39d9b59f9,FR,VALFIN SUR VALOUSE,39240
dae3ad83-6c4d-45be-9bf7-55ff6582ca2d,FR,LE VAUDIOUX,39300
741db0d5-64d6-408f-80d5-ebee4b65a181,FR,VAUX SUR POLIGNY,39800
aacd7abb-6dfc-4f74-a1a3-489c2106ca4c,FR,VERNANTOIS,39570
02bcd343-5f79-45f3-a50c-7900f4c5e82d,FR,LA VIEILLE LOYE,39380
8c932c10-3475-4707-80d1-82666c261386,FR,VILLARD SUR BIENNE,39200
e92880d1-f505-48e6-8a67-d3e4da4354d4,FR,VILLENEUVE SOUS PYMONT,39570
4b5be021-da7e-4514-9eae-18c6d72024a3,FR,VILLERS FARLAY,39600
3784c24a-d14b-4626-96ee-b8fe7417a482,FR,VILLERS ROBERT,39120
1cd41c05-3781-4556-9687-384b53bb05d8,FR,VINCELLES,39190
9e562abe-ca1b-464a-82ea-c826f4782f00,FR,VINCENT FROIDEVILLE,39230
819b2855-caf3-4289-8cbe-17b575f74ae7,FR,VIRY,39360
d7ed33c8-1f32-4c7a-ad25-11b6ad041c38,FR,VULVOZ,39360
c27146f3-4b8f-42fa-89f6-6c45cadabf13,FR,AIRE SUR L ADOUR,40800
559d9006-779d-4b01-8bc0-9fb03c891fae,FR,AMOU,40330
46be8d94-46d0-4f47-8ab5-e3a81224a5e8,FR,ARBOUCAVE,40320
dea47e7c-66a6-402b-a4d2-f4ed9069a48e,FR,ARENGOSSE,40110
6abbea94-123a-4833-a0f1-7f4f334e5249,FR,ARJUZANX,40110
659be0d0-8752-4fc8-950b-9d81df0cb41c,FR,ARTASSENX,40090
ea86fe0f-646d-4d47-862d-fd78b1ff2139,FR,AUBAGNAN,40700
26318f17-e981-43fa-bfe1-f1b209ac5b1d,FR,BASCONS,40090
aa4feb97-3b2b-4de6-a159-524173204eb4,FR,BASSERCLES,40700
5a4661b0-744e-4bb3-8ef2-c931f2f26cf1,FR,BEYLONGUE,40370
d1423100-c281-4a24-b0f0-ae4fdbf0b1a8,FR,BISCARROSSE,40600
87694183-fe89-44eb-b4d6-fd251b6d1451,FR,BOURRIOT BERGONCE,40120
1526447d-de77-4781-a108-7ccdc98baa25,FR,CALLEN,40430
da71436d-a6a1-4b05-a3a9-243dec56d11d,FR,CANENX ET REAUT,40090
183c8eef-34d2-443c-a59d-f55f307fc81b,FR,CARCARES STE CROIX,40400
d0a35423-e38f-431e-94c9-d87f5e8335a5,FR,CASSEN,40380
b232ec97-8bba-43ae-8716-9c45a43cf720,FR,CASTANDET,40270
88afd0f3-1e9e-4fed-91b6-aec4dbec9d2f,FR,CASTEL SARRAZIN,40330
9f84f0c3-c543-4329-933f-9c2b8e0a0fab,FR,CAZALIS,40700
17240ca5-675c-4cbe-876b-697f1a3d15ed,FR,COUDURES,40500
024b9c5b-bd70-4a77-852c-0cc2ef14d05b,FR,DUHORT BACHEN,40800
23c02ec4-1d4b-4a11-b16e-020d8d729ada,FR,DUMES,40500
bdabd127-5be2-4bf4-a678-d7e1ed41cd70,FR,GAAS,40350
455f23f5-1793-48a8-a8ea-40c72df35d93,FR,GAMARDE LES BAINS,40380
375d5d48-3f39-4a5a-8a00-b67b16a23e5c,FR,GAUJACQ,40330
3f03518f-0d95-47dd-9483-cf3a8698ac50,FR,GOUSSE,40465
ff7adc23-fb0d-4302-a970-8c292444ef18,FR,HAGETMAU,40700
b70c8f50-3710-4a8b-9fba-189ae2a6e43b,FR,HAURIET,40250
8daa798f-1add-4138-b794-6d17c50094bb,FR,HONTANX,40190
6bc7f80a-b776-4217-b31d-03ea0409094d,FR,JOSSE,40230
4c33e2b3-5925-4a25-9881-78c76509d2f3,FR,LABENNE,40530
81fb29e4-638a-4276-bb4b-dd20a7d79cf4,FR,LEVIGNACQ,40170
90725f33-f73d-46e9-b119-688a1da66742,FR,LUBBON,40240
ec3f43bc-8f60-4154-b6cb-ce14f55a20da,FR,LUCBARDEZ ET BARGUES,40090
9a958a27-5674-439d-bc37-fde08f2dd45a,FR,LUE,40210
53fa5a31-961b-48d3-bfee-df6b0cb41dd0,FR,LUGLON,40630
336b12c2-5ee2-4f60-9a75-7a8f1606fb3b,FR,LUSSAGNET,40270
efc3dab4-fd7b-44c3-836e-626a77ed2d2b,FR,MANO,40410
8c08a0ab-b2be-4a28-b717-772f485baaf7,FR,MAUVEZIN D ARMAGNAC,40240
bc4cae18-5fd4-4e91-83fc-83e04e6d0537,FR,MAZEROLLES,40090
5a0270f4-417b-4f1a-8484-bab38cfdfdc0,FR,MIMBASTE,40350
82a1a89a-0b13-4f69-b443-19eb6d792119,FR,MISSON,40290
359efbd4-2ac5-4c83-be6d-51b6d3865e75,FR,MOLIETS ET MAA,40660
963a598d-e746-40a5-8f48-7b75e4e69d08,FR,MAZIERES SUR BERONNE,79500
ab5a84a5-d05a-4fbb-b462-6cb3b43ac242,FR,MELLE,79500
b38e31ec-5a7f-49a4-b2ff-08a9a92821f9,FR,LA MOTHE ST HERAY,79800
a3da0d0b-8402-4327-854a-a9b8646ffa07,FR,NIORT,79000
119de1a2-f43b-45c9-aa9d-1c02bd756926,FR,OIRON,79100
469051fa-1046-4697-b3b0-118d7018ddad,FR,PAIZAY LE CHAPT,79170
1d384d33-91ed-4ce6-8c74-00d1262e3f2a,FR,PAIZAY LE TORT,79500
25b96d7e-e22f-4a10-8d04-25bc0006cbfa,FR,PAS DE JEU,79100
12079b35-eeae-4bee-84a6-8caab6254607,FR,LA PEYRATTE,79200
ebd49097-535d-44b1-978a-129bec2f588b,FR,PIOUSSAY,79110
2f52a262-699f-4698-b55e-b6ee1c767551,FR,POMPAIRE,79200
a50a4ef2-ae4e-4ea6-b6b2-d0a295d1fb5e,FR,POUGNE HERISSON,79130
6e9c1ae2-103b-437f-8ef2-fc89cf4bd30c,FR,PRESSIGNY,79390
27749bc4-7d2f-4e09-a67f-ba417eff0e24,FR,LA ROCHENARD,79270
8ede79d8-7039-4f17-bdd7-4f5ef4cc9025,FR,ROM,79120
161d5855-42fe-410c-b35e-4ea554b2d17e,FR,ROMANS,79260
cda89091-ae4f-4d00-9272-e22e6132ebe1,FR,VOULMENTIN,79150
406b1fe5-e72f-4086-a5ae-3478623fdb02,FR,ST ETIENNE LA CIGOGNE,79360
8668c548-ff55-424d-8e4d-3da022d82840,FR,ST GEORGES DE NOISNE,79400
369bbc68-9422-4075-bfb8-b63ab540e759,FR,ST LAURS,79160
b626654a-512c-4045-ba29-754935e57489,FR,ST LEGER DE LA MARTINIERE,79500
28998612-f489-4e5a-b84e-f24860d20d1a,FR,ST MARC LA LANDE,79310
d89c4eb8-0b60-420f-887e-9c6a476a8c64,FR,ST MAXIRE,79410
61088cc7-bdf9-4b7e-b8cc-879ae4006c8f,FR,ST ROMANS DES CHAMPS,79230
595f9be7-45b6-412b-b6a2-9eab3cb0ce37,FR,ST SYMPHORIEN,79270
d663e841-fa34-4f5e-ac29-1674f98db73a,FR,SCIECQ,79000
accd2bd8-4ed0-47e0-b3fd-57dfdd740e81,FR,SCILLE,79240
8ec21249-9ee5-4a4a-a104-65e70a932a95,FR,SECONDIGNE SUR BELLE,79170
435ff2f2-a2c1-44d0-ab64-65fd4dc87d2f,FR,THENEZAY,79390
acb8d7ee-5371-4bd5-980b-404f33a3de19,FR,VANCAIS,79120
21ee43a0-b342-41c9-a2cc-4ac15217d67c,FR,LE VANNEAU IRLEAU,79270
e6c25921-ad85-4e6e-be23-0f2f7a1b173b,FR,VAUSSEROUX,79420
530f1916-d7f6-4a40-b0a4-a765e3168e40,FR,VOUHE,79310
fe60fda8-c9c4-4f9a-96f5-068c4a52a7cb,FR,ACHEUX EN AMIENOIS,80560
9629a078-a32c-45d1-82f8-b3477cb059e1,FR,AILLY LE HAUT CLOCHER,80690
72e741e3-b299-408d-b1db-ca2e85ee4adf,FR,ALLAINES,80200
7d53b959-0da9-47c8-82e6-300f4f0d812c,FR,ARGUEL,80140
1f7c5a2c-3654-4d63-9606-1ceb0c0c6c01,FR,ARRY,80120
6ac224a2-e4b4-47db-8cc7-a5cb5da0a0d6,FR,ATHIES,80200
2082b695-818e-4d31-8fda-2e2ae97a3dc1,FR,AVELESGES,80270
8371a41b-9dc2-456e-bd6c-0e28b5034329,FR,BARLY,80600
c63ba57a-84ef-49c7-b369-3f1785d21dee,FR,BEAUCAMPS LE VIEUX,80430
8280994b-feb1-4332-9824-80629e48d461,FR,BEAUMETZ,80370
ea7b14a1-1fc8-427b-aef9-1696865ecd0d,FR,BEHEN,80870
ffc6c406-c009-4c8a-908a-3aed70753237,FR,BELLEUSE,80160
272ecce7-7d78-490f-abc7-75a2be1be4be,FR,BERMESNIL,80140
426e81ca-1041-4d15-a0c6-5e1c8b1e3d3c,FR,BERNATRE,80370
2761dcf1-5fc1-4abb-b66d-9a096370ffdd,FR,BERTEAUCOURT LES DAMES,80850
81bd70f7-bd29-4f29-baed-a63c225f6eeb,FR,BERTRANCOURT,80560
fb02183b-fe2b-4ebe-9ffc-6bfcee4f469e,FR,BETHENCOURT SUR SOMME,80190
41311256-cc23-41e7-b5ac-d9445a33a6ed,FR,BETTENCOURT ST OUEN,80610
41e3a1db-81d0-4032-be84-64d80eaf55d6,FR,BEUVRAIGNES,80700
f26842f1-9117-4c73-aa2b-59d1ac56d7d8,FR,BILLANCOURT,80190
b99aac68-e2ab-4a6a-8fff-f94791062fda,FR,LE BOISLE,80150
7beb60e3-432c-4db5-ab5f-c97e720bbbf2,FR,BOISMONT,80230
03177b39-1413-45c8-94df-7d466ca84d78,FR,BONNAY,80800
bb168430-952a-4925-835b-d62d262b91c3,FR,BOUCHON,80830
6225ce3f-83bd-41aa-99dc-ddb454dd36f5,FR,BOUGAINVILLE,80540
7a61fc5d-785b-46bf-9b98-ea9ed31468b0,FR,BOUSSICOURT,80500
ed028676-719a-4361-9876-5d8211534502,FR,BOUTTENCOURT,80220
28eccbb0-d62a-493e-93f3-6f27f57edce4,FR,BOUVINCOURT EN VERMANDOIS,80200
0ceaaf71-f261-409a-a502-6d4292633764,FR,BOUZINCOURT,80300
d936b5c2-4fb2-4a13-b0bf-1cbbf4c64495,FR,BOVELLES,80540
57522bc0-2034-4c63-ab4c-7d746ebbf262,FR,BUIRE COURCELLES,80200
a12ec99b-59f3-4b3b-a809-31c20dd7c3d3,FR,BUS LES ARTOIS,80560
f704fb64-36dc-4ab2-b803-601c233e1c15,FR,BUSSU,80200
f21fa79e-11fb-4152-88a8-60a6bd9710cd,FR,BUSSY LES DAOURS,80800
945a37c9-ba9a-4f30-bcd4-6c89d2edd7a5,FR,BUSSY LES POIX,80290
791b4d6b-98bd-4f41-b738-e9c6888d0d69,FR,CAMBRON,80132
962345eb-5057-422f-847e-65dfc57b3a68,FR,CAMPS EN AMIENOIS,80540
fb03f755-e6bd-463d-9967-c96e8d74e6a8,FR,CANCHY,80150
2c16cb4b-d269-450b-84a8-d9b54d6a0e0e,FR,CARREPUIS,80700
23c51720-1821-4819-8335-4dee0dbce03a,FR,CAVILLON,80310
047c162c-2abc-4990-9c6f-14f6264bbe92,FR,CHAULNES,80320
e8af66a0-c4b1-4d04-a78e-e39ab00c2f5d,FR,CHAUSSOY EPAGNY,80250
236809a4-dfa3-4a19-88e8-00cb89698f39,FR,LA CHAVATTE,80700
c0d11d69-13de-4663-8c3b-05cfd54fdad5,FR,CLAIRY SAULCHOIX,80540
99c60f5a-5c24-4be6-a861-42dcc7d64a11,FR,CONTY,80160
c027f164-e4fd-4307-8301-f90ac6894a8e,FR,COTTENCHY,80440
f09cd1c8-1db0-4ad8-843b-032d373c661f,FR,COULLEMELLE,80250
c46ba31c-6e62-470b-9a41-8155ae165cf2,FR,COULONVILLERS,80135
aaedfe4e-23c3-4e7d-b557-3c0331f81bba,FR,COURCELLES AU BOIS,80560
bdd64927-6bc5-44a2-b2fa-87c81736afcc,FR,CREMERY,80700
3b870d79-71b5-4409-a638-cd38486065f3,FR,CRESSY OMENCOURT,80190
443fff78-8bad-4fcb-b0d3-8af0bb434e25,FR,CURCHY,80190
51bb0602-5b4b-46a9-94f1-275c197add68,FR,DANCOURT POPINCOURT,80700
73389058-efb4-4a81-9945-52f19e48fd8a,FR,DOMESMONT,80370
29898a79-2a89-4538-a757-6072f1f9c1f0,FR,DOMMARTIN,80440
305a0aca-875f-4b05-804f-e7d894f04f5f,FR,DOMQUEUR,80620
8eba2932-127f-4190-9efa-f8431bc7ea57,FR,DOMVAST,80150
17c14e89-af2e-4ba6-b43e-ea6f83a1d1db,FR,DRUCAT,80132
6c59a2a9-1bd2-42fd-818b-91c0d6e13512,FR,L ECHELLE ST AURIN,80700
6abcc53c-1905-4ce0-ab0f-0fe534834e7b,FR,EMBREVILLE,80570
8b048f93-0dcc-45b8-9fb9-ae85f0c8d39a,FR,ENGLEBELMER,80300
5121280f-eb37-4570-82b6-b352320a44a8,FR,ENNEMAIN,80200
05df09ec-5f75-4345-99dc-3706484dcbd4,FR,EPAGNE EPAGNETTE,80580
505b21ce-e788-427c-a6c5-9580808cff99,FR,EPECAMPS,80370
f678693b-003d-4e7c-b807-520bd7fa4240,FR,EQUANCOURT,80360
9d04e233-3e23-40fc-93ba-1def0215b018,FR,MIRANDE,32300
11c83012-3fdf-4e9d-bfe9-70e8f04a31cc,FR,MIREPOIX,32390
b246b351-8eb2-425d-a6b3-01cbc81194de,FR,MONBLANC,32130
f39ca6cb-55b0-468b-8d81-60c682ec1ff4,FR,MONCLAR SUR LOSSE,32300
e322314d-4eac-4535-be3f-d7090a993637,FR,MONFERRAN PLAVES,32260
f6db0286-af1b-4ce8-84b2-79554a813e02,FR,MONGAUSY,32220
a7fe6c17-d894-44c7-a681-abcf6287a235,FR,MONGUILHEM,32240
7fbb57d3-317e-473f-aeb7-46c49aac911d,FR,MONLAUR BERNET,32140
017b7f80-3386-4136-a2d6-e9fdf640defd,FR,MONLEZUN,32230
b7e226ed-a77e-475d-afdc-874ec2bfa39d,FR,MONTADET,32220
199dab47-9492-4c05-a54c-0279bd87aa8a,FR,MORMES,32240
93573afc-511b-4c7f-8ec7-75c6ad996aa4,FR,NOULENS,32800
fc74cdab-c285-43f8-8e7d-ef4a01bae7c7,FR,PANJAS,32110
365dba6b-f941-46aa-a557-053c288f1dde,FR,PEBEES,32130
6e43fe4f-5297-49e5-9ee9-a8cc668eb640,FR,PERCHEDE,32460
6c580c30-9b5e-43c6-a625-7cbec41da622,FR,PERGAIN TAILLAC,32700
0aab202c-4102-4f04-b36b-ea9a258a8b86,FR,PEYRUSSE GRANDE,32320
152d694c-6bb6-4a77-9474-38f293e87130,FR,PIS,32500
a5d54e32-3576-4f37-8948-ce879d024c4d,FR,PLIEUX,32340
89f0d66f-bd27-4571-a984-749d21b493de,FR,POMPIAC,32130
fd7ad522-46a3-4006-bf94-67be3e488a86,FR,POUYLEBON,32320
44916b94-29f7-4a56-9c3b-51a227abbb05,FR,POUY ROQUELAURE,32480
4a24cae8-c0ce-43b0-befa-b8c20573f806,FR,PRECHAC SUR ADOUR,32160
b06c88f4-76e1-43c9-8fab-74489925cb05,FR,PUYCASQUIER,32120
e1d7f4b9-0e92-4367-a7f0-a16044f01aac,FR,REJAUMONT,32390
ab199564-2565-47b6-bf15-6f796131e133,FR,RISCLE,32400
b1019b06-5789-43c1-abe9-18dc5c935254,FR,LA ROMIEU,32480
3827f33c-7949-4f2c-821f-7deba1a80429,FR,ROQUELAURE ST AUBIN,32430
f9301236-d090-4b42-88f1-20a5f51fd0ed,FR,SABAILLAN,32420
77948914-3a0b-47b1-adfa-ebc21561d79c,FR,ST ANTOINE,32340
bc778f08-e065-40a7-aa8f-4f69597432c9,FR,STE AURENCE CAZAUX,32300
4e608503-f355-47e6-a4b9-b767bcf0c54c,FR,ST ELIX THEUX,32300
84df646b-c158-4ec4-bfd3-03bbe1af8647,FR,ST GEORGES,32430
6bd0bdfb-e7ff-46c0-ad38-5ce9450b9df9,FR,ST GERMIER,32200
975466b0-d07c-405f-97f1-7eb39917dcfa,FR,ST LOUBE,32220
